marker,allele,frequency
D2S1338,20,0.10380116959064327
D2S1338,21,0.13596491228070176
D2S1338,22,0.13742690058479531
D2S1338,23,0.10380116959064327
D2S1338,24,0.08333333333333333
D2S1338,25,0.07748538011695906
D2S1338,26,0.014619883040935672
D2S1338,27,0.0043859649122807015
D2S441,9,0.0029239766081871343
D2S441,10,0.0847953216374269
D2S441,11,0.36257309941520466
D2S441,11.3,0.043859649122807015
D2S441,12,0.1652046783625731
D2S441,12.3,0.005847953216374269
D2S441,13,0.043859649122807015
D2S441,13.3,0.0029239766081871343
D2S441,14,0.2675438596491228
D2S441,14.3,0.0014619883040935672
D2S441,15,0.019005847953216373
D3S1358,12,0.0043859649122807015
D3S1358,13,0.0029239766081871343
D3S1358,14,0.09064327485380116
D3S1358,15,0.3084795321637427
D3S1358,15.2,0.0014619883040935672
D3S1358,16,0.31871345029239767
D3S1358,17,0.21198830409356725
D3S1358,18,0.05701754385964912
D3S1358,19,0.0043859649122807015
D5S818,7,0.0029239766081871343
D5S818,8,0.04678362573099415
D5S818,9,0.03216374269005848
D5S818,10,0.07309941520467836
D5S818,11,0.23391812865497075
D5S818,12,0.3684210526315789
D5S818,13,0.2236842105263158
D5S818,14,0.01608187134502924
D5S818,15,0.0029239766081871343
D6S1043,9,0.0014619883040935672
D6S1043,10,0.005847953216374269
D6S1043,11,0.15350877192982457
D6S1043,12,0.2236842105263158
D6S1043,13,0.097953216374269
D6S1043,14,0.05847953216374269
D6S1043,15,0.05263157894736842
D6S1043,16,0.01608187134502924
D6S1043,17,0.05701754385964912
D6S1043,18,0.10818713450292397
D6S1043,18.3,0.0014619883040935672
D6S1043,19,0.11257309941520467
D6S1043,19.3,0.0014619883040935672
D6S1043,20,0.07163742690058479
D6S1043,21,0.017543859649122806
D6S1043,21.3,0.0014619883040935672
D6S1043,23,0.01023391812865497
D6S1043,24,0.005847953216374269
D6S1043,25,0.0014619883040935672
D6S1043,26,0.0014619883040935672
D7S820,6,0.0014619883040935672
D7S820,7,0.011695906432748537
D7S820,8,0.22807017543859648
D7S820,9,0.1154970760233918
D7S820,10,0.3362573099415205
D7S820,11,0.20321637426900585
D7S820,12,0.08771929824561403
D7S820,13,0.014619883040935672
D7S820,14,0.0014619883040935672
D8S1179,8,0.007309941520467836
D8S1179,9,0.0043859649122807015
D8S1179,10,0.03070175438596491
D8S1179,11,0.05263157894736842
D8S1179,12,0.1301169590643275
D8S1179,13,0.21929824561403508
D8S1179,14,0.29385964912280704
D8S1179,15,0.19005847953216373
D8S1179,16,0.06432748538011696
D8S1179,17,0.0043859649122807015
D8S1179,18,0.0029239766081871343
F13A01,3.2,0.11842105263157894
F13A01,4,0.06871345029239766
F13A01,4.2,0.0014619883040935672
F13A01,5,0.3391812865497076
F13A01,6,0.12719298245614036
F13A01,7,0.19736842105263158
F13A01,8,0.05701754385964912
F13A01,9,0.008771929824561403
F13A01,10,0.005847953216374269
F13A01,11,0.007309941520467836
F13A01,12,0.0043859649122807015
F13A01,13,0.033625730994152045
F13A01,14,0.017543859649122806
F13A01,15,0.013157894736842105
F13B,6,0.36257309941520466
F13B,6.3,0.0014619883040935672
F13B,7,0.16812865497076024
F13B,8,0.10818713450292397
F13B,9,0.22807017543859648
F13B,10,0.1286549707602339
F13B,11,0.0029239766081871343
FESFPS,6,0.0014619883040935672
FESFPS,7,0.0029239766081871343
FESFPS,8,0.09941520467836257
FESFPS,9,0.027777777777777776
FESFPS,10,0.22514619883040934
FESFPS,10.3,0.04239766081871345
FESFPS,11,0.32748538011695905
FESFPS,11.3,0.0029239766081871343
FESFPS,12,0.22660818713450293
FESFPS,13,0.043859649122807015
FGA,16.2,0.0014619883040935672
FGA,17.2,0.0014619883040935672
FGA,18,0.0014619883040935672
FGA,18.2,0.017543859649122806
FGA,19,0.05116959064327485
FGA,19.2,0.0029239766081871343
FGA,20,0.054093567251461985
FGA,21,0.12280701754385964
FGA,22,0.19883040935672514
FGA,22.2,0.0043859649122807015
FGA,22.3,0.0014619883040935672
FGA,23,0.1695906432748538
FGA,23.2,0.0014619883040935672
FGA,24,0.13304093567251463
FGA,25,0.11842105263157894
FGA,25.2,0.0014619883040935672
FGA,26,0.07017543859649122
FGA,27,0.023391812865497075
FGA,28,0.014619883040935672
FGA,29,0.005847953216374269
FGA,30,0.0014619883040935672
FGA,30.2,0.0014619883040935672
FGA,31.2,0.0014619883040935672
LPL,7,0.01608187134502924
LPL,8,0.0043859649122807015
LPL,9,0.1301169590643275
LPL,10,0.347953216374269
LPL,11,0.12426900584795321
LPL,12,0.2953216374269006
LPL,13,0.07456140350877193
LPL,14,0.007309941520467836
Penta_C,5,0.024853801169590642
Penta_C,7,0.01608187134502924
Penta_C,8,0.05116959064327485
Penta_C,9,0.17251461988304093
Penta_C,10,0.07017543859649122
Penta_C,10.1,0.0014619883040935672
Penta_C,11,0.2777777777777778
Penta_C,12,0.25
Penta_C,13,0.08771929824561403
Penta_C,14,0.039473684210526314
Penta_C,15,0.005847953216374269
Penta_C,16,0.0029239766081871343
Penta_D,2.2,0.11403508771929824
Penta_D,3.2,0.008771929824561403
Penta_D,5,0.043859649122807015
Penta_D,6,0.01023391812865497
Penta_D,7,0.043859649122807015
Penta_D,8,0.10818713450292397
Penta_D,9,0.16812865497076024
Penta_D,10,0.09941520467836257
Penta_D,11,0.17982456140350878
Penta_D,12,0.10818713450292397
Penta_D,13,0.08333333333333333
Penta_D,13.4,0.0014619883040935672
Penta_D,14,0.024853801169590642
Penta_D,15,0.0043859649122807015
Penta_D,17,0.0014619883040935672
Penta_E,5,0.09502923976608187
Penta_E,6,0.0014619883040935672
Penta_E,7,0.10380116959064327
Penta_E,8,0.16666666666666666
Penta_E,9,0.05116959064327485
Penta_E,10,0.04678362573099415
Penta_E,11,0.06432748538011696
Penta_E,12,0.1286549707602339
Penta_E,13,0.10380116959064327
Penta_E,14,0.06871345029239766
Penta_E,15,0.05555555555555555
Penta_E,16,0.04093567251461988
Penta_E,17,0.043859649122807015
Penta_E,18,0.01608187134502924
Penta_E,19,0.007309941520467836
Penta_E,20,0.0043859649122807015
Penta_E,25,0.0014619883040935672
SE33,7,0.0014619883040935672
SE33,10.2,0.0014619883040935672
SE33,11.2,0.0029239766081871343
SE33,12,0.0029239766081871343
SE33,12.2,0.0029239766081871343
SE33,13,0.011695906432748537
SE33,13.2,0.005847953216374269
SE33,14,0.05116959064327485
SE33,14.2,0.005847953216374269
SE33,15,0.043859649122807015
SE33,15.2,0.0029239766081871343
SE33,16,0.04824561403508772
SE33,16.2,0.0043859649122807015
SE33,17,0.09502923976608187
SE33,17.2,0.0014619883040935672
SE33,17.3,0.0014619883040935672
SE33,18,0.11988304093567251
SE33,19,0.12719298245614036
SE33,20,0.097953216374269
SE33,20.2,0.0029239766081871343
SE33,21,0.04824561403508772
SE33,21.2,0.01023391812865497
SE33,22,0.014619883040935672
SE33,22.2,0.0043859649122807015
SE33,23,0.007309941520467836
SE33,23.2,0.017543859649122806
SE33,24.2,0.013157894736842105
SE33,25.2,0.03070175438596491
SE33,26,0.0014619883040935672
SE33,26.2,0.06286549707602339
SE33,27.2,0.04239766081871345
SE33,28.2,0.04532163742690058
SE33,28.3,0.0014619883040935672
SE33,29.2,0.023391812865497075
SE33,30.2,0.01608187134502924
SE33,31,0.0014619883040935672
SE33,31.2,0.01608187134502924
SE33,32.2,0.0043859649122807015
SE33,33.2,0.0029239766081871343
SE33,34,0.0029239766081871343
SE33,36,0.0014619883040935672
TH01,5,0.0043859649122807015
TH01,6,0.13157894736842105
TH01,7,0.40789473684210525
TH01,8,0.195906432748538
TH01,9,0.15935672514619884
TH01,9.3,0.09649122807017543
TH01,10,0.0043859649122807015
TPOX,6,0.08944281524926687
TPOX,7,0.017595307917888565
TPOX,8,0.3680351906158358
TPOX,9,0.19501466275659823
TPOX,10,0.08651026392961877
TPOX,11,0.2155425219941349
TPOX,12,0.026392961876832845
TPOX,13,0.001466275659824047
vWA,11,0.0029239766081871343
vWA,12,0.0014619883040935672
vWA,13,0.008771929824561403
vWA,14,0.0804093567251462
vWA,15,0.1915204678362573
vWA,16,0.25
vWA,17,0.23538011695906433
vWA,18,0.14912280701754385
vWA,19,0.06286549707602339
vWA,20,0.01608187134502924
vWA,21,0.0014619883040935672
